No	x	y	z	Rx	Ry	Rz
2024 2.30244 -7.97426 3.825 90 16.1053 0
2025 2.82443 -7.80465 3.825 90 19.8947 0
2026 3.33407 -7.60092 3.825 90 23.6842 0
2027 3.82913 -7.36395 3.825 90 27.4737 0
2028 4.30745 -7.09478 3.825 90 31.2632 0
2029 4.76693 -6.79459 3.825 90 35.0526 0
2030 5.20556 -6.46468 3.825 90 38.8421 0
2031 5.62144 -6.10651 3.825 90 42.6316 0
2032 6.01273 -5.72163 3.825 90 46.4211 0
2033 6.37773 -5.31174 3.825 90 50.2105 0
2034 6.71484 -4.87862 3.825 90 54 0
2035 7.02259 -4.42416 3.825 90 57.7895 0
2036 7.29963 -3.95036 3.825 90 61.5789 0
2037 7.54475 -3.45929 3.825 90 65.3684 0
2038 7.75689 -2.95309 3.825 90 69.1579 0
2039 7.9351 -2.43398 3.825 90 72.9474 0
2040 8.07861 -1.90422 3.825 90 76.7368 0
2041 8.1868 -1.36614 3.825 90 80.5263 0
2042 8.25919 -0.822078 3.825 90 84.3158 0
2043 8.29546 -0.274426 3.825 90 88.1053 0
2044 8.29546 0.274426 3.825 90 91.8947 0
2045 8.25919 0.822078 3.825 90 95.6842 0
2046 8.1868 1.36614 3.825 90 99.4737 0
2047 8.07861 1.90422 3.825 90 103.263 0
2048 7.9351 2.43398 3.825 90 107.053 0
2049 7.75689 2.95309 3.825 90 110.842 0
2050 7.54475 3.45929 3.825 90 114.632 0
2051 7.29963 3.95036 3.825 90 118.421 0
2052 7.02259 4.42416 3.825 90 122.211 0
2053 6.71484 4.87862 3.825 90 126 0
2054 6.37773 5.31174 3.825 90 129.789 0
2055 6.01273 5.72163 3.825 90 133.579 0
2056 5.62144 6.10651 3.825 90 137.368 0
2057 5.20556 6.46468 3.825 90 141.158 0
2058 4.76693 6.79459 3.825 90 144.947 0
2059 4.30745 7.09478 3.825 90 148.737 0
2060 3.82913 7.36395 3.825 90 152.526 0
2061 3.33407 7.60092 3.825 90 156.316 0
2062 2.82443 7.80465 3.825 90 160.105 0
2063 2.30244 7.97426 3.825 90 163.895 0
2064 1.77039 8.10899 3.825 90 167.684 0
2065 1.23059 8.20827 3.825 90 171.474 0
2066 0.685409 8.27165 3.825 90 175.263 0
2067 0.137232 8.29887 3.825 90 179.053 0
2068 -0.411545 8.28979 3.825 90 182.842 0
2069 -0.958522 8.24447 3.825 90 186.632 0
2070 -1.50131 8.16309 3.825 90 190.421 0
2071 -2.03753 8.04602 3.825 90 194.211 0
2072 -2.56484 7.89377 3.825 90 198 0
2073 -3.08094 7.707 3.825 90 201.789 0
2074 -3.58356 7.48653 3.825 90 205.579 0
2075 -4.07052 7.23332 3.825 90 209.368 0
2076 -4.53967 6.94848 3.825 90 213.158 0
2077 -4.98897 6.63326 3.825 90 216.947 0
2078 -5.41646 6.28903 3.825 90 220.737 0
2079 -5.82027 5.91731 3.825 90 224.526 0
2080 -6.19862 5.5197 3.825 90 228.316 0
2081 -6.54987 5.09797 3.825 90 232.105 0
2082 -6.87247 4.65393 3.825 90 235.895 0
2083 -7.16503 4.18955 3.825 90 239.684 0
2084 -7.42625 3.70685 3.825 90 243.474 0
2085 -7.655 3.20794 3.825 90 247.263 0
2086 -7.85028 2.69501 3.825 90 251.053 0
2087 -8.01123 2.17028 3.825 90 254.842 0
2088 -8.13715 1.63607 3.825 90 258.632 0
2089 -8.22749 1.09471 3.825 90 262.421 0
2090 -8.28185 0.548552 3.825 90 266.211 0
2091 -8.3 -2.97953e-08 4.37143 90 -90 0
2092 -8.28185 -0.548552 4.37143 90 -86.2105 0
2093 -8.22749 -1.09471 4.37143 90 -82.4211 0
2094 -8.13715 -1.63607 4.37143 90 -78.6316 0
2095 -8.01123 -2.17028 4.37143 90 -74.8421 0
2096 -7.85028 -2.69501 4.37143 90 -71.0526 0
2097 -7.655 -3.20794 4.37143 90 -67.2632 0
2098 -7.42625 -3.70685 4.37143 90 -63.4737 0
2099 -7.16503 -4.18955 4.37143 90 -59.6842 0
2100 -6.87247 -4.65393 4.37143 90 -55.8947 0
2101 -6.54987 -5.09797 4.37143 90 -52.1053 0
2102 -6.19862 -5.5197 4.37143 90 -48.3158 0
2103 -5.82027 -5.91731 4.37143 90 -44.5263 0
2104 -5.41646 -6.28903 4.37143 90 -40.7368 0
2105 -4.98897 -6.63326 4.37143 90 -36.9474 0
2106 -4.53967 -6.94848 4.37143 90 -33.1579 0
2107 -4.07052 -7.23332 4.37143 90 -29.3684 0
2108 -3.58356 -7.48653 4.37143 90 -25.5789 0
2109 -3.08094 -7.707 4.37143 90 -21.7895 0
2110 -2.56484 -7.89377 4.37143 90 -18 0
2111 -2.03753 -8.04602 4.37143 90 -14.2105 0
2112 -1.50131 -8.16309 4.37143 90 -10.4211 0
2113 -0.958522 -8.24447 4.37143 90 -6.63158 0
2114 -0.411545 -8.28979 4.37143 90 -2.84211 0
2115 0.137232 -8.29887 4.37143 90 0.947368 0
2116 0.685409 -8.27165 4.37143 90 4.73684 0
2117 1.23059 -8.20827 4.37143 90 8.52632 0
2118 1.77039 -8.10899 4.37143 90 12.3158 0
2119 2.30244 -7.97426 4.37143 90 16.1053 0
2120 2.82443 -7.80465 4.37143 90 19.8947 0
2121 3.33407 -7.60092 4.37143 90 23.6842 0
2122 3.82913 -7.36395 4.37143 90 27.4737 0
2123 4.30745 -7.09478 4.37143 90 31.2632 0
2124 4.76693 -6.79459 4.37143 90 35.0526 0
2125 5.20556 -6.46468 4.37143 90 38.8421 0
2126 5.62144 -6.10651 4.37143 90 42.6316 0
2127 6.01273 -5.72163 4.37143 90 46.4211 0
2128 6.37773 -5.31174 4.37143 90 50.2105 0
2129 6.71484 -4.87862 4.37143 90 54 0
2130 7.02259 -4.42416 4.37143 90 57.7895 0
2131 7.29963 -3.95036 4.37143 90 61.5789 0
2132 7.54475 -3.45929 4.37143 90 65.3684 0
2133 7.75689 -2.95309 4.37143 90 69.1579 0
2134 7.9351 -2.43398 4.37143 90 72.9474 0
2135 8.07861 -1.90422 4.37143 90 76.7368 0
2136 8.1868 -1.36614 4.37143 90 80.5263 0
2137 8.25919 -0.822078 4.37143 90 84.3158 0
2138 8.29546 -0.274426 4.37143 90 88.1053 0
2139 8.29546 0.274426 4.37143 90 91.8947 0
2140 8.25919 0.822078 4.37143 90 95.6842 0
2141 8.1868 1.36614 4.37143 90 99.4737 0
2142 8.07861 1.90422 4.37143 90 103.263 0
2143 7.9351 2.43398 4.37143 90 107.053 0
2144 7.75689 2.95309 4.37143 90 110.842 0
2145 7.54475 3.45929 4.37143 90 114.632 0
2146 7.29963 3.95036 4.37143 90 118.421 0
2147 7.02259 4.42416 4.37143 90 122.211 0
2148 6.71484 4.87862 4.37143 90 126 0
2149 6.37773 5.31174 4.37143 90 129.789 0
2150 6.01273 5.72163 4.37143 90 133.579 0
2151 5.62144 6.10651 4.37143 90 137.368 0
2152 5.20556 6.46468 4.37143 90 141.158 0
2153 4.76693 6.79459 4.37143 90 144.947 0
2154 4.30745 7.09478 4.37143 90 148.737 0
2155 3.82913 7.36395 4.37143 90 152.526 0
2156 3.33407 7.60092 4.37143 90 156.316 0
2157 2.82443 7.80465 4.37143 90 160.105 0
2158 2.30244 7.97426 4.37143 90 163.895 0
2159 1.77039 8.10899 4.37143 90 167.684 0
2160 1.23059 8.20827 4.37143 90 171.474 0
2161 0.685409 8.27165 4.37143 90 175.263 0
2162 0.137232 8.29887 4.37143 90 179.053 0
2163 -0.411545 8.28979 4.37143 90 182.842 0
2164 -0.958522 8.24447 4.37143 90 186.632 0
2165 -1.50131 8.16309 4.37143 90 190.421 0
2166 -2.03753 8.04602 4.37143 90 194.211 0
2167 -2.56484 7.89377 4.37143 90 198 0
2168 -3.08094 7.707 4.37143 90 201.789 0
2169 -3.58356 7.48653 4.37143 90 205.579 0
2170 -4.07052 7.23332 4.37143 90 209.368 0
2171 -4.53967 6.94848 4.37143 90 213.158 0
2172 -4.98897 6.63326 4.37143 90 216.947 0
2173 -5.41646 6.28903 4.37143 90 220.737 0
2174 -5.82027 5.91731 4.37143 90 224.526 0
2175 -6.19862 5.5197 4.37143 90 228.316 0
2176 -6.54987 5.09797 4.37143 90 232.105 0
2177 -6.87247 4.65393 4.37143 90 235.895 0
2178 -7.16503 4.18955 4.37143 90 239.684 0
2179 -7.42625 3.70685 4.37143 90 243.474 0
2180 -7.655 3.20794 4.37143 90 247.263 0
2181 -7.85028 2.69501 4.37143 90 251.053 0
2182 -8.01123 2.17028 4.37143 90 254.842 0
2183 -8.13715 1.63607 4.37143 90 258.632 0
2184 -8.22749 1.09471 4.37143 90 262.421 0
2185 -8.28185 0.548552 4.37143 90 266.211 0
2186 -8.3 -2.97953e-08 4.91786 90 -90 0
2187 -8.28185 -0.548552 4.91786 90 -86.2105 0
2188 -8.22749 -1.09471 4.91786 90 -82.4211 0
2189 -8.13715 -1.63607 4.91786 90 -78.6316 0
2190 -8.01123 -2.17028 4.91786 90 -74.8421 0
2191 -7.85028 -2.69501 4.91786 90 -71.0526 0
2192 -7.655 -3.20794 4.91786 90 -67.2632 0
2193 -7.42625 -3.70685 4.91786 90 -63.4737 0
2194 -7.16503 -4.18955 4.91786 90 -59.6842 0
2195 -6.87247 -4.65393 4.91786 90 -55.8947 0
2196 -6.54987 -5.09797 4.91786 90 -52.1053 0
2197 -6.19862 -5.5197 4.91786 90 -48.3158 0
2198 -5.82027 -5.91731 4.91786 90 -44.5263 0
2199 -5.41646 -6.28903 4.91786 90 -40.7368 0
2200 -4.98897 -6.63326 4.91786 90 -36.9474 0
2201 -4.53967 -6.94848 4.91786 90 -33.1579 0
2202 -4.07052 -7.23332 4.91786 90 -29.3684 0
2203 -3.58356 -7.48653 4.91786 90 -25.5789 0
2204 -3.08094 -7.707 4.91786 90 -21.7895 0
2205 -2.56484 -7.89377 4.91786 90 -18 0
2206 -2.03753 -8.04602 4.91786 90 -14.2105 0
2207 -1.50131 -8.16309 4.91786 90 -10.4211 0
2208 -0.958522 -8.24447 4.91786 90 -6.63158 0
2209 -0.411545 -8.28979 4.91786 90 -2.84211 0
2210 0.137232 -8.29887 4.91786 90 0.947368 0
2211 0.685409 -8.27165 4.91786 90 4.73684 0
2212 1.23059 -8.20827 4.91786 90 8.52632 0
2213 1.77039 -8.10899 4.91786 90 12.3158 0
2214 2.30244 -7.97426 4.91786 90 16.1053 0
2215 2.82443 -7.80465 4.91786 90 19.8947 0
2216 3.33407 -7.60092 4.91786 90 23.6842 0
2217 3.82913 -7.36395 4.91786 90 27.4737 0
2218 4.30745 -7.09478 4.91786 90 31.2632 0
2219 4.76693 -6.79459 4.91786 90 35.0526 0
2220 5.20556 -6.46468 4.91786 90 38.8421 0
2221 5.62144 -6.10651 4.91786 90 42.6316 0
2222 6.01273 -5.72163 4.91786 90 46.4211 0
2223 6.37773 -5.31174 4.91786 90 50.2105 0
2224 6.71484 -4.87862 4.91786 90 54 0
2225 7.02259 -4.42416 4.91786 90 57.7895 0
2226 7.29963 -3.95036 4.91786 90 61.5789 0
2227 7.54475 -3.45929 4.91786 90 65.3684 0
2228 7.75689 -2.95309 4.91786 90 69.1579 0
2229 7.9351 -2.43398 4.91786 90 72.9474 0
2230 8.07861 -1.90422 4.91786 90 76.7368 0
2231 8.1868 -1.36614 4.91786 90 80.5263 0
2232 8.25919 -0.822078 4.91786 90 84.3158 0
2233 8.29546 -0.274426 4.91786 90 88.1053 0
2234 8.29546 0.274426 4.91786 90 91.8947 0
2235 8.25919 0.822078 4.91786 90 95.6842 0
2236 8.1868 1.36614 4.91786 90 99.4737 0
2237 8.07861 1.90422 4.91786 90 103.263 0
2238 7.9351 2.43398 4.91786 90 107.053 0
2239 7.75689 2.95309 4.91786 90 110.842 0
2240 7.54475 3.45929 4.91786 90 114.632 0
2241 7.29963 3.95036 4.91786 90 118.421 0
2242 7.02259 4.42416 4.91786 90 122.211 0
2243 6.71484 4.87862 4.91786 90 126 0
2244 6.37773 5.31174 4.91786 90 129.789 0
2245 6.01273 5.72163 4.91786 90 133.579 0
2246 5.62144 6.10651 4.91786 90 137.368 0
2247 5.20556 6.46468 4.91786 90 141.158 0
2248 4.76693 6.79459 4.91786 90 144.947 0
2249 4.30745 7.09478 4.91786 90 148.737 0
2250 3.82913 7.36395 4.91786 90 152.526 0
2251 3.33407 7.60092 4.91786 90 156.316 0
2252 2.82443 7.80465 4.91786 90 160.105 0
2253 2.30244 7.97426 4.91786 90 163.895 0
2254 1.77039 8.10899 4.91786 90 167.684 0
2255 1.23059 8.20827 4.91786 90 171.474 0
2256 0.685409 8.27165 4.91786 90 175.263 0
2257 0.137232 8.29887 4.91786 90 179.053 0
2258 -0.411545 8.28979 4.91786 90 182.842 0
2259 -0.958522 8.24447 4.91786 90 186.632 0
2260 -1.50131 8.16309 4.91786 90 190.421 0
2261 -2.03753 8.04602 4.91786 90 194.211 0
2262 -2.56484 7.89377 4.91786 90 198 0
2263 -3.08094 7.707 4.91786 90 201.789 0
2264 -3.58356 7.48653 4.91786 90 205.579 0
2265 -4.07052 7.23332 4.91786 90 209.368 0
2266 -4.53967 6.94848 4.91786 90 213.158 0
2267 -4.98897 6.63326 4.91786 90 216.947 0
2268 -5.41646 6.28903 4.91786 90 220.737 0
2269 -5.82027 5.91731 4.91786 90 224.526 0
2270 -6.19862 5.5197 4.91786 90 228.316 0
2271 -6.54987 5.09797 4.91786 90 232.105 0
2272 -6.87247 4.65393 4.91786 90 235.895 0
2273 -7.16503 4.18955 4.91786 90 239.684 0
2274 -7.42625 3.70685 4.91786 90 243.474 0
2275 -7.655 3.20794 4.91786 90 247.263 0
2276 -7.85028 2.69501 4.91786 90 251.053 0
2277 -8.01123 2.17028 4.91786 90 254.842 0
2278 -8.13715 1.63607 4.91786 90 258.632 0
2279 -8.22749 1.09471 4.91786 90 262.421 0
2280 -8.28185 0.548552 4.91786 90 266.211 0
2281 -8.3 -2.97953e-08 5.46429 90 -90 0
2282 -8.28185 -0.548552 5.46429 90 -86.2105 0
2283 -8.22749 -1.09471 5.46429 90 -82.4211 0
2284 -8.13715 -1.63607 5.46429 90 -78.6316 0
2285 -8.01123 -2.17028 5.46429 90 -74.8421 0
2286 -7.85028 -2.69501 5.46429 90 -71.0526 0
2287 -7.655 -3.20794 5.46429 90 -67.2632 0
2288 -7.42625 -3.70685 5.46429 90 -63.4737 0
2289 -7.16503 -4.18955 5.46429 90 -59.6842 0
2290 -6.87247 -4.65393 5.46429 90 -55.8947 0
2291 -6.54987 -5.09797 5.46429 90 -52.1053 0
2292 -6.19862 -5.5197 5.46429 90 -48.3158 0
2293 -5.82027 -5.91731 5.46429 90 -44.5263 0
2294 -5.41646 -6.28903 5.46429 90 -40.7368 0
2295 -4.98897 -6.63326 5.46429 90 -36.9474 0
2296 -4.53967 -6.94848 5.46429 90 -33.1579 0
2297 -4.07052 -7.23332 5.46429 90 -29.3684 0
2298 -3.58356 -7.48653 5.46429 90 -25.5789 0
2299 -3.08094 -7.707 5.46429 90 -21.7895 0
2300 -2.56484 -7.89377 5.46429 90 -18 0
2301 -2.03753 -8.04602 5.46429 90 -14.2105 0
2302 -1.50131 -8.16309 5.46429 90 -10.4211 0
2303 -0.958522 -8.24447 5.46429 90 -6.63158 0
2304 -0.411545 -8.28979 5.46429 90 -2.84211 0
2305 0.137232 -8.29887 5.46429 90 0.947368 0
2306 0.685409 -8.27165 5.46429 90 4.73684 0
2307 1.23059 -8.20827 5.46429 90 8.52632 0
2308 1.77039 -8.10899 5.46429 90 12.3158 0
2309 2.30244 -7.97426 5.46429 90 16.1053 0
2310 2.82443 -7.80465 5.46429 90 19.8947 0
2311 3.33407 -7.60092 5.46429 90 23.6842 0
2312 3.82913 -7.36395 5.46429 90 27.4737 0
2313 4.30745 -7.09478 5.46429 90 31.2632 0
2314 4.76693 -6.79459 5.46429 90 35.0526 0
2315 5.20556 -6.46468 5.46429 90 38.8421 0
2316 5.62144 -6.10651 5.46429 90 42.6316 0
2317 6.01273 -5.72163 5.46429 90 46.4211 0
2318 6.37773 -5.31174 5.46429 90 50.2105 0
2319 6.71484 -4.87862 5.46429 90 54 0
2320 7.02259 -4.42416 5.46429 90 57.7895 0
2321 7.29963 -3.95036 5.46429 90 61.5789 0
2322 7.54475 -3.45929 5.46429 90 65.3684 0
2323 7.75689 -2.95309 5.46429 90 69.1579 0
2324 7.9351 -2.43398 5.46429 90 72.9474 0
2325 8.07861 -1.90422 5.46429 90 76.7368 0
2326 8.1868 -1.36614 5.46429 90 80.5263 0
2327 8.25919 -0.822078 5.46429 90 84.3158 0
2328 8.29546 -0.274426 5.46429 90 88.1053 0
2329 8.29546 0.274426 5.46429 90 91.8947 0
2330 8.25919 0.822078 5.46429 90 95.6842 0
2331 8.1868 1.36614 5.46429 90 99.4737 0
2332 8.07861 1.90422 5.46429 90 103.263 0
2333 7.9351 2.43398 5.46429 90 107.053 0
2334 7.75689 2.95309 5.46429 90 110.842 0
2335 7.54475 3.45929 5.46429 90 114.632 0
2336 7.29963 3.95036 5.46429 90 118.421 0
2337 7.02259 4.42416 5.46429 90 122.211 0
2338 6.71484 4.87862 5.46429 90 126 0
2339 6.37773 5.31174 5.46429 90 129.789 0
2340 6.01273 5.72163 5.46429 90 133.579 0
2341 5.62144 6.10651 5.46429 90 137.368 0
2342 5.20556 6.46468 5.46429 90 141.158 0
2343 4.76693 6.79459 5.46429 90 144.947 0
2344 4.30745 7.09478 5.46429 90 148.737 0
2345 3.82913 7.36395 5.46429 90 152.526 0
2346 3.33407 7.60092 5.46429 90 156.316 0
2347 2.82443 7.80465 5.46429 90 160.105 0
2348 2.30244 7.97426 5.46429 90 163.895 0
2349 1.77039 8.10899 5.46429 90 167.684 0
2350 1.23059 8.20827 5.46429 90 171.474 0
2351 0.685409 8.27165 5.46429 90 175.263 0
2352 0.137232 8.29887 5.46429 90 179.053 0
2353 -0.411545 8.28979 5.46429 90 182.842 0
2354 -0.958522 8.24447 5.46429 90 186.632 0
2355 -1.50131 8.16309 5.46429 90 190.421 0
2356 -2.03753 8.04602 5.46429 90 194.211 0
2357 -2.56484 7.89377 5.46429 90 198 0
2358 -3.08094 7.707 5.46429 90 201.789 0
2359 -3.58356 7.48653 5.46429 90 205.579 0
2360 -4.07052 7.23332 5.46429 90 209.368 0
2361 -4.53967 6.94848 5.46429 90 213.158 0
2362 -4.98897 6.63326 5.46429 90 216.947 0
2363 -5.41646 6.28903 5.46429 90 220.737 0
2364 -5.82027 5.91731 5.46429 90 224.526 0
2365 -6.19862 5.5197 5.46429 90 228.316 0
2366 -6.54987 5.09797 5.46429 90 232.105 0
2367 -6.87247 4.65393 5.46429 90 235.895 0
2368 -7.16503 4.18955 5.46429 90 239.684 0
2369 -7.42625 3.70685 5.46429 90 243.474 0
2370 -7.655 3.20794 5.46429 90 247.263 0
2371 -7.85028 2.69501 5.46429 90 251.053 0
2372 -8.01123 2.17028 5.46429 90 254.842 0
2373 -8.13715 1.63607 5.46429 90 258.632 0
2374 -8.22749 1.09471 5.46429 90 262.421 0
2375 -8.28185 0.548552 5.46429 90 266.211 0
2376 -8.3 -2.97953e-08 6.01071 90 -90 0
2377 -8.28185 -0.548552 6.01071 90 -86.2105 0
2378 -8.22749 -1.09471 6.01071 90 -82.4211 0
2379 -8.13715 -1.63607 6.01071 90 -78.6316 0
2380 -8.01123 -2.17028 6.01071 90 -74.8421 0
2381 -7.85028 -2.69501 6.01071 90 -71.0526 0
2382 -7.655 -3.20794 6.01071 90 -67.2632 0
2383 -7.42625 -3.70685 6.01071 90 -63.4737 0
2384 -7.16503 -4.18955 6.01071 90 -59.6842 0
2385 -6.87247 -4.65393 6.01071 90 -55.8947 0
2386 -6.54987 -5.09797 6.01071 90 -52.1053 0
2387 -6.19862 -5.5197 6.01071 90 -48.3158 0
2388 -5.82027 -5.91731 6.01071 90 -44.5263 0
2389 -5.41646 -6.28903 6.01071 90 -40.7368 0
2390 -4.98897 -6.63326 6.01071 90 -36.9474 0
2391 -4.53967 -6.94848 6.01071 90 -33.1579 0
2392 -4.07052 -7.23332 6.01071 90 -29.3684 0
2393 -3.58356 -7.48653 6.01071 90 -25.5789 0
2394 -3.08094 -7.707 6.01071 90 -21.7895 0
2395 -2.56484 -7.89377 6.01071 90 -18 0
2396 -2.03753 -8.04602 6.01071 90 -14.2105 0
2397 -1.50131 -8.16309 6.01071 90 -10.4211 0
2398 -0.958522 -8.24447 6.01071 90 -6.63158 0
2399 -0.411545 -8.28979 6.01071 90 -2.84211 0
2400 0.137232 -8.29887 6.01071 90 0.947368 0
2401 0.685409 -8.27165 6.01071 90 4.73684 0
2402 1.23059 -8.20827 6.01071 90 8.52632 0
2403 1.77039 -8.10899 6.01071 90 12.3158 0
2404 2.30244 -7.97426 6.01071 90 16.1053 0
2405 2.82443 -7.80465 6.01071 90 19.8947 0
2406 3.33407 -7.60092 6.01071 90 23.6842 0
2407 3.82913 -7.36395 6.01071 90 27.4737 0
2408 4.30745 -7.09478 6.01071 90 31.2632 0
2409 4.76693 -6.79459 6.01071 90 35.0526 0
2410 5.20556 -6.46468 6.01071 90 38.8421 0
2411 5.62144 -6.10651 6.01071 90 42.6316 0
2412 6.01273 -5.72163 6.01071 90 46.4211 0
2413 6.37773 -5.31174 6.01071 90 50.2105 0
2414 6.71484 -4.87862 6.01071 90 54 0
2415 7.02259 -4.42416 6.01071 90 57.7895 0
2416 7.29963 -3.95036 6.01071 90 61.5789 0
2417 7.54475 -3.45929 6.01071 90 65.3684 0
2418 7.75689 -2.95309 6.01071 90 69.1579 0
2419 7.9351 -2.43398 6.01071 90 72.9474 0
2420 8.07861 -1.90422 6.01071 90 76.7368 0
2421 8.1868 -1.36614 6.01071 90 80.5263 0
2422 8.25919 -0.822078 6.01071 90 84.3158 0
2423 8.29546 -0.274426 6.01071 90 88.1053 0
2424 8.29546 0.274426 6.01071 90 91.8947 0
2425 8.25919 0.822078 6.01071 90 95.6842 0
2426 8.1868 1.36614 6.01071 90 99.4737 0
2427 8.07861 1.90422 6.01071 90 103.263 0
2428 7.9351 2.43398 6.01071 90 107.053 0
2429 7.75689 2.95309 6.01071 90 110.842 0
2430 7.54475 3.45929 6.01071 90 114.632 0
2431 7.29963 3.95036 6.01071 90 118.421 0
2432 7.02259 4.42416 6.01071 90 122.211 0
2433 6.71484 4.87862 6.01071 90 126 0
2434 6.37773 5.31174 6.01071 90 129.789 0
2435 6.01273 5.72163 6.01071 90 133.579 0
2436 5.62144 6.10651 6.01071 90 137.368 0
2437 5.20556 6.46468 6.01071 90 141.158 0
2438 4.76693 6.79459 6.01071 90 144.947 0
2439 4.30745 7.09478 6.01071 90 148.737 0
2440 3.82913 7.36395 6.01071 90 152.526 0
2441 3.33407 7.60092 6.01071 90 156.316 0
2442 2.82443 7.80465 6.01071 90 160.105 0
2443 2.30244 7.97426 6.01071 90 163.895 0
2444 1.77039 8.10899 6.01071 90 167.684 0
2445 1.23059 8.20827 6.01071 90 171.474 0
2446 0.685409 8.27165 6.01071 90 175.263 0
2447 0.137232 8.29887 6.01071 90 179.053 0
2448 -0.411545 8.28979 6.01071 90 182.842 0
2449 -0.958522 8.24447 6.01071 90 186.632 0
2450 -1.50131 8.16309 6.01071 90 190.421 0
2451 -2.03753 8.04602 6.01071 90 194.211 0
2452 -2.56484 7.89377 6.01071 90 198 0
2453 -3.08094 7.707 6.01071 90 201.789 0
2454 -3.58356 7.48653 6.01071 90 205.579 0
2455 -4.07052 7.23332 6.01071 90 209.368 0
2456 -4.53967 6.94848 6.01071 90 213.158 0
2457 -4.98897 6.63326 6.01071 90 216.947 0
2458 -5.41646 6.28903 6.01071 90 220.737 0
2459 -5.82027 5.91731 6.01071 90 224.526 0
2460 -6.19862 5.5197 6.01071 90 228.316 0
2461 -6.54987 5.09797 6.01071 90 232.105 0
2462 -6.87247 4.65393 6.01071 90 235.895 0
2463 -7.16503 4.18955 6.01071 90 239.684 0
2464 -7.42625 3.70685 6.01071 90 243.474 0
2465 -7.655 3.20794 6.01071 90 247.263 0
2466 -7.85028 2.69501 6.01071 90 251.053 0
2467 -8.01123 2.17028 6.01071 90 254.842 0
2468 -8.13715 1.63607 6.01071 90 258.632 0
2469 -8.22749 1.09471 6.01071 90 262.421 0
2470 -8.28185 0.548552 6.01071 90 266.211 0
2471 -8.3 -2.97953e-08 6.55714 90 -90 0
2472 -8.28185 -0.548552 6.55714 90 -86.2105 0
2473 -8.22749 -1.09471 6.55714 90 -82.4211 0
2474 -8.13715 -1.63607 6.55714 90 -78.6316 0
2475 -8.01123 -2.17028 6.55714 90 -74.8421 0
2476 -7.85028 -2.69501 6.55714 90 -71.0526 0
2477 -7.655 -3.20794 6.55714 90 -67.2632 0
2478 -7.42625 -3.70685 6.55714 90 -63.4737 0
2479 -7.16503 -4.18955 6.55714 90 -59.6842 0
2480 -6.87247 -4.65393 6.55714 90 -55.8947 0
2481 -6.54987 -5.09797 6.55714 90 -52.1053 0
2482 -6.19862 -5.5197 6.55714 90 -48.3158 0
2483 -5.82027 -5.91731 6.55714 90 -44.5263 0
2484 -5.41646 -6.28903 6.55714 90 -40.7368 0
2485 -4.98897 -6.63326 6.55714 90 -36.9474 0
2486 -4.53967 -6.94848 6.55714 90 -33.1579 0
2487 -4.07052 -7.23332 6.55714 90 -29.3684 0
2488 -3.58356 -7.48653 6.55714 90 -25.5789 0
2489 -3.08094 -7.707 6.55714 90 -21.7895 0
2490 -2.56484 -7.89377 6.55714 90 -18 0
2491 -2.03753 -8.04602 6.55714 90 -14.2105 0
2492 -1.50131 -8.16309 6.55714 90 -10.4211 0
2493 -0.958522 -8.24447 6.55714 90 -6.63158 0
2494 -0.411545 -8.28979 6.55714 90 -2.84211 0
2495 0.137232 -8.29887 6.55714 90 0.947368 0
2496 0.685409 -8.27165 6.55714 90 4.73684 0
2497 1.23059 -8.20827 6.55714 90 8.52632 0
2498 1.77039 -8.10899 6.55714 90 12.3158 0
2499 2.30244 -7.97426 6.55714 90 16.1053 0
2500 2.82443 -7.80465 6.55714 90 19.8947 0
2501 3.33407 -7.60092 6.55714 90 23.6842 0
2502 3.82913 -7.36395 6.55714 90 27.4737 0
2503 4.30745 -7.09478 6.55714 90 31.2632 0
2504 4.76693 -6.79459 6.55714 90 35.0526 0
2505 5.20556 -6.46468 6.55714 90 38.8421 0
2506 5.62144 -6.10651 6.55714 90 42.6316 0
2507 6.01273 -5.72163 6.55714 90 46.4211 0
2508 6.37773 -5.31174 6.55714 90 50.2105 0
2509 6.71484 -4.87862 6.55714 90 54 0
2510 7.02259 -4.42416 6.55714 90 57.7895 0
2511 7.29963 -3.95036 6.55714 90 61.5789 0
2512 7.54475 -3.45929 6.55714 90 65.3684 0
2513 7.75689 -2.95309 6.55714 90 69.1579 0
2514 7.9351 -2.43398 6.55714 90 72.9474 0
2515 8.07861 -1.90422 6.55714 90 76.7368 0
2516 8.1868 -1.36614 6.55714 90 80.5263 0
2517 8.25919 -0.822078 6.55714 90 84.3158 0
2518 8.29546 -0.274426 6.55714 90 88.1053 0
2519 8.29546 0.274426 6.55714 90 91.8947 0
2520 8.25919 0.822078 6.55714 90 95.6842 0
2521 8.1868 1.36614 6.55714 90 99.4737 0
2522 8.07861 1.90422 6.55714 90 103.263 0
2523 7.9351 2.43398 6.55714 90 107.053 0
2524 7.75689 2.95309 6.55714 90 110.842 0
2525 7.54475 3.45929 6.55714 90 114.632 0
2526 7.29963 3.95036 6.55714 90 118.421 0
2527 7.02259 4.42416 6.55714 90 122.211 0
2528 6.71484 4.87862 6.55714 90 126 0
2529 6.37773 5.31174 6.55714 90 129.789 0
2530 6.01273 5.72163 6.55714 90 133.579 0
2531 5.62144 6.10651 6.55714 90 137.368 0
2532 5.20556 6.46468 6.55714 90 141.158 0
